path	sha256	area	change	status	reviewed_ranges	basis
LCL_Core_0_1_Final/08_EXAMPLES/INVALID/12_FLOATING_VERSION.invalid.lcl	fa6365129d6ceb158aed4f0c36dffd7429cdd360ec56b07f1f05d319e7dc3d49	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/INVALID/12_FLOATING_VERSION.invalid.lcl.expected.txt	3e6132775b1f9525b599ed60799951921104c1df9a2c569079bdc9f8b8229e4f	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/INVALID/13_PERCENT_SYMBOL.invalid.lcl	e82501c2508be4b23399c0f73afd210abbd1e33d6e1e0e7bf0435ccb2fad1ebf	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/INVALID/13_PERCENT_SYMBOL.invalid.lcl.expected.txt	d1c146089a9cc71189e6f7036d273250b62ed0050cc2db7886035b94976df558	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/INVALID/14_SINGLE_QUOTED_STRING.invalid.lcl	f180d6e85bcb8ab66822ccd7bf3109924fa5eb4489fb8213bcc115b6738fe17d	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/INVALID/14_SINGLE_QUOTED_STRING.invalid.lcl.expected.txt	d1c146089a9cc71189e6f7036d273250b62ed0050cc2db7886035b94976df558	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/INVALID/15_MISSING_TASK_STRUCTURE.invalid.lcl	47c8dca2ac65dac33de8a516e87d5133be28171a06e6237367d55c71172196db	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/INVALID/15_MISSING_TASK_STRUCTURE.invalid.lcl.expected.txt	395fb9273ada4fe1ea30b01f9d8d6f8da051b2de4ea444e010cc9c4fadd8442a	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/VALID/01_MINIMAL_TASK.lcl	244a89aac2bade08cd0138594163d3fa42435d793736dabb935592aafcd33594	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/VALID/02_IMPORT_LIBRARY.lcl	5f2d709efc7e56311de5ff608b12271bae1731af2c8aef089355498bd95f73f1	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/VALID/03_IMPORTING_TASK.lcl	c5dd620d518f746f48f56dbc2721760ce092fbe59de0273d00e888910984de3e	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/VALID/04_AUTOMATED_CODING_TASK.lcl	99103b6f51f3574f8102e18ccc85046eb9030dd95691620ebb56a278118c5b33	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/VALID/05_CONDITION_AND_ITERATION.lcl	c97ccd174487eea1367a642dd89ba89de40fdf91563fdcea6ea2f901285a7378	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/VALID/06_EXPLICIT_CONTEXT_MEMORY_AND_STATE.lcl	6b7dbeb1cd7ef9119bc082a8472960c2e34aa2e6caac10db0adebe8bf7f1b67b	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/VALID/07_DOMAIN_EXTENSION_OPERATION.lcl	78a380e15fbbbf17654f01d14a120fd913dbde85d030e83253d9c5585c6b3a9c	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/VALID/08_AUTHORITY_OVERRIDE_HANDLER_AND_RETRY.lcl	9b2acc6532d0e33bb9e5826e958c5a8c76e584527ccceb0c6e21f8eb32f8bac6	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/08_EXAMPLES/VALID/09_EXPLICIT_ASSUMPTION_AND_EVIDENCE.lcl	756d7e9ff9dee5c41848921d78ac2e822da5cc969109181659b5e15a5a8e57f9	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/01_CONFORMANCE_REQUIREMENTS.txt	b09b408da4b0c8cb22595a0db646f5b74e02ed010dcdec7aeb29bbec39933aa4	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/CASES/core_conformance_cases_v0.1.0.json	c2ef5431711e7274d699a3c077525deff2df537f00630270425e53852ec5889f	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/expected_results.json	d7b9393f79d4064306187c0179d475f50f83355e9b844b76a6cd850fd9e61dcb	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_bom.lcl	27ea68952038e9d074454040ae456b62d58e5ed12c82e50ff1f99207ce6b5c5a	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_control.lcl	a8e7ad5da2763ed4aa5fdf62c0409970a6c956b740985a12baaae08a4763aac5	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_crlf.lcl	75f46eacd6dfd2cd9813f317931fbbbbe9d4c6b00edd6f7f4f0c548b3d03edc9	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_hash.lcl	e4023d458da0f12039326e68e4accdf1a5e8f4388b797c99657569b3ae87f54f	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_indent_jump.lcl	8f7281ffe8ccfb61307147eafde00f628a893dd1a7ab5f9ad1324f9854e93f36	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_indent_width.lcl	a04bbfbc984306bbeb8a4b5744c5c0816e24b25a2d69923cf020a673aa990dc9	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_no_final_lf.lcl	5de9e58650994ce42acb35af011e7d74ef7b94997ff75ed8e24cc4b3b7d21021	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_semicolon.lcl	68961bf1160a86c139d88743872c26dd5cb8271165f9ee6959b18ddf0ab5baca	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_single_quote.lcl	8983e3527edd8f26dede6e48d14bf6d8f61ca82358e5f91e0fe55ea20b40fe4a	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_tab.lcl	031d50f2772cf71148902357404cbb4f4fffb35555b4365ddfc980efecfac33b	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_trailing_space.lcl	ea0f80535fb62cc048329d2db6c37de86779851f2c45484cb59c70b51c34fd6e	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_typographic_quote.lcl	0aeca3fc535203cacfb0f65b8c7bed52ccd4703f92128e79bc44ec6a77b0f362	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/invalid_unclosed_string.lcl	86daf65d8db7246d667f906ffaa5d9ab9dae4532e0826d4d4f4bde7da14c82e1	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/valid_minimum.lcl	7fb8ad9c234397933142b077a3cd5aef74922b8709018cf627345f72acf1407f	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/09_CONFORMANCE/SOURCE_FIXTURES/valid_unicode_string.lcl	009e7b2b063b976bf810bfac70fec930ff79c1b12375f00d82b4bc2f729534fb	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/10_REGISTRIES/ambiguous_replacements_v0.1.0.json	05ee61ef7779f45faf6514694b55c4e8d8473e1bf5e7c5e2322a87a54e124199	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/10_REGISTRIES/block_schemas_v0.1.0.json	c6a644b0a5b2c43b516bf2b4d7b3a83914e729d83752996c9e115281aeab2b2d	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/10_REGISTRIES/built_in_groups_and_results_v0.1.0.json	52fcfb981676c7ca56809da946104defd405ae336fd8bd781e8d9ccd2eefce43	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/10_REGISTRIES/field_signatures_v0.1.0.json	784d438fbaa37e16849a939f381e4ba647873d13cbc522c603f5c2ba2978d7d6	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/10_REGISTRIES/formats_encodings_units_v0.1.0.json	7f9f5fa5d413cf7db0ec8a07b190c95a15689ea060a7ae5679d80688c5bfe2c3	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/10_REGISTRIES/keywords_v0.1.0.json	e91991a1e714c05896c517213e1d3ae0032604da9f42c31b74f3c3a39ccb7d14	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/10_REGISTRIES/operations_v0.1.0.json	36e4708b86b1027035c87bf4aa3839aa589b91fe41dd307fd3f87557c2ca422f	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/10_REGISTRIES/operators_and_functions_v0.1.0.json	327f7aff8ed0eb9cf116a01971781f0b02c1b2e882991b1fdd51db6c934894e5	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/10_REGISTRIES/semantic_meta_types_v0.1.0.json	05decfaa8b68dccc78c900bbe284b500a89aaf04eba0c9f7d903571330dbb45e	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/10_REGISTRIES/statuses_and_errors_v0.1.0.json	166027d36644905d5f5ac0702d389dcbd4eda334b98d91f52b3148a392240ad1	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/10_REGISTRIES/symbols_v0.1.0.json	f786b4c2aa9fbe008399c4c406567c7bcacc300c32ab4a521e260ae22fcb647d	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/10_REGISTRIES/types_v0.1.0.json	9404a30842d3c0df85ef1e34ce70ec225b2ceb0e14ec9809f6d3ef0f7542263c	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/11_RESEARCH_BASIS/01_DOCUMENTATION_BASIS.txt	94f66eb0c8f414eaf15f82d3e4a3e0f710849183c8bee1cb10e92863b7c9e8c1	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/11_RESEARCH_BASIS/02_FROZEN_DESIGN_DECISIONS.txt	3f3cc01721a50feedbec9453e1648cb3cb2aa5698ec5a72ab1236d68e0adcdc9	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/11_RESEARCH_BASIS/03_INTENTIONALLY_EXCLUDED_FROM_CORE.txt	1f5f73567ef04de43c1a1ae31e8cec2f3ee9703264194ba5fb170471906dae0a	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/11_RESEARCH_BASIS/04_RELATION_TO_EXISTING_LANGUAGES.txt	b3e080d3a5199f7627c569397c08486225cd6e7f1d95b870f645a83fd16e8e92	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/CHANGELOG.txt	91ac3cd7e6989d466e10c9b7b12b7ff593b850dbb317217d18d92ad269cd0b44	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/INDEX.txt	28a543e1fbc0e296ee3248258032453aadc55706427ff32e3dde1c9dae4ae5c7	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/MANIFEST.json	b1e112713c4d6edd86e6558aea198adce0833bf19b81456dbf37866a60da3775	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/README.txt	6072d51d9fb9eacdd0fdb9ad1785356099efe5c471bddc334a82782f8cef518b	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/SHA256SUMS.txt	fa85a46ea5dfe75ae7b71ca4d6efe26dcde7265549e6973eefeb451c07c98a9c	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/VALIDATION_REPORT.txt	d0241e6e091ac2d45516b6ea0d3f22754e6b358db72216b45576830247db57d3	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final/VERSION.txt	896e116697faa04f30abf705662834d2dba07c66d61c9945079ba26edd62160f	LCL_Core_0_1_Final	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final_SHA256.txt	eb08e7401d7edd8e9c629c624b335c3886ac2b616c3cebbe3cffe53f53c7707c	LCL_Core_0_1_Final_SHA256.txt	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final_VALIDATION(1).txt	05749c698e9eeb5c877ab6a5f0665fd1ad6c46dd2204154e826f9f2df65a127a	LCL_Core_0_1_Final_VALIDATION(1).txt	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LCL_Core_0_1_Final_VALIDATION.json	097dc77cf17bed80a2f4568a5d0b599c864530b2b0bacc2f007d6d05037028e4	LCL_Core_0_1_Final_VALIDATION.json	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
LC_Language_Word_and_Symbol_Audit_v0.1.txt	d696aec79c1cde0838628e67b18fcf90535a3873c3573a264aa54e1ca599fd3b	LC_Language_Word_and_Symbol_Audit_v0.1.txt	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
apps/large-release-pipeline-decomposed/lcl.project.json	47e0c6dae8575d81262a42cf581a9fd4fd0816b63757ded627a54bc7ab0905f6	apps	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
apps/large-release-pipeline-decomposed/src/main.lcl	d415f473b331e8648c2ec915dba8a200d0d2be864e214fcb66c27a854948a844	apps	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
apps/large-release-pipeline-decomposed/src/rules.lcl	85a15a1a1289973ac6760d8b893384eeb6e73ecd57c541e4171525945e128d17	apps	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
apps/large-release-pipeline-decomposed/src/types.lcl	dfb54de6efb7fcb92fcdec7dd2cfbb627518ff245ba1a8a147e89b2f6ef34b1c	apps	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
apps/large-release-pipeline/lcl.project.json	47e0c6dae8575d81262a42cf581a9fd4fd0816b63757ded627a54bc7ab0905f6	apps	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
apps/large-release-pipeline/src/main.lcl	9249a252db03d0b436b69a4b65951e5cdf0b3cf10b6a61c7d5504309052a6814	apps	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
apps/medium-release-notes/lcl.project.json	47e0c6dae8575d81262a42cf581a9fd4fd0816b63757ded627a54bc7ab0905f6	apps	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
apps/medium-release-notes/src/main.lcl	410f7d43b79318431e47f78e2f4b79f1a350899eb6caf77f97f42765f10485d7	apps	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
apps/medium-release-notes/src/rules.lcl	722eef22a7c8ef9c97beb9a836d8bb9656c8d6676eab96178ec319f5bdf31385	apps	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
apps/small-invoice-total/lcl.project.json	47e0c6dae8575d81262a42cf581a9fd4fd0816b63757ded627a54bc7ab0905f6	apps	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
apps/small-invoice-total/src/main.lcl	7edf452b4818f2add98ba2b043e8bb84350e7a01bc4ac9ff9a3d0265568052b8	apps	none	unreviewed	-	outside the D5 review scope, or a direct caller not enumerated
assets/brand/BRAND_ASSETS.sha256	fc7ac46f779f23064cf1d849e60d754b500eaf92cdcf6e6392bca5a7e63a1125	assets	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
assets/brand/README.md	03bbf7c22cc7f23146be7b0f9f20cdadb378cabe4fad35691a53fee42c80ff25	assets	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
assets/brand/derive_brand_assets.py	2aab58aafc558bda0c4ad9f6e005f903829436ba3b993f6d77ee99f7dab0c48c	assets	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
assets/brand/lcl-logo-master.png	6c930f61a0db7c7e2e1d7e5926b18a4d74dee1f921c0937f8c8e8092d3a96b3d	assets	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/00_RELEASE/00_CANONICAL_SOURCE_AND_PROVENANCE.txt	11208813694783743d357ca345e17c09864ad45d54835c74f3d1edd34aae47e3	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/00_RELEASE/01_RELEASE_STATUS_AND_BOUNDARY.txt	f030c35ed6852638fb675dc73b066bf31264ab9b929a37a3dbfe9618956dff8f	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/00_RELEASE/02_NORMATIVE_AUTHORITY_ORDER.txt	9bfac89a4fce185e6e77d980f5461cf816a8e662d5f9e2dc46fddf1a3caa0c2e	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/00_RELEASE/03_COMPLETENESS_CRITERIA.txt	619308c2f1917761eae6e8d63d07c98d1633719d89a79e0c39c2639c4fbc3e83	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/00_RELEASE/04_CHANGE_CONTROL.txt	4aefbdf8a4bf6bf857d6bfdd94be44730849a2d70d57485a1b4ca9375d00db80	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/00_RELEASE/05_LANGUAGE_CLOSURE.json	03e32e8bf46070827cb8dac2ab500e96ec659d76a37ea4ba6003cec5f347a01a	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/01_FOUNDATION/01_PURPOSE_AND_TERMINOLOGY.txt	74e09bd5fb82fb974961d2224f41420dfb1cd50871db5917c2141f8afafb7831	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/01_FOUNDATION/02_DESIGN_PRINCIPLES.txt	1d4ad416338c2a9fc2fdae06fbec54f1ec1131b9d62b6c68b9003f1f46bcd656	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/01_FOUNDATION/03_NORMATIVE_PROCESSING_MODEL.txt	2f7103aa9297522de83ab437be7a3b5aafa62022423d72b35b80149e4700017f	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/01_FOUNDATION/04_DOCUMENT_KINDS_AND_BOUNDARIES.txt	0feaa0fda6e5026ed6eb5165807c533f8a3911dadab7cd769eb458f6e85f7ea2	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/01_FOUNDATION/05_NORMATIVE_AND_NON_NORMATIVE_CONTENT.txt	8301751cf24bc6e46945bfba97d3e1b42752951def0bc18ffa88e0932188312f	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/02_LEXICAL/01_CHARACTER_ENCODING_AND_SOURCE_TEXT.txt	61a089d50fcac77a7b39403b1afc00e2a487b74f242d9a914a6fcabc4becef4b	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/02_LEXICAL/02_WHITESPACE_INDENTATION_AND_LINES.txt	8fba465033b7a552f03edbf198f1512b79c415e9a1349173c4498a3cd4685a33	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/02_LEXICAL/03_IDENTIFIERS_NAMESPACES_AND_RESERVED_NAMES.txt	8297f1f08fb9a7b02e0d853c4170f0d4ef6408960e2c2b25af1f4d72b61e3db9	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/02_LEXICAL/04_RESERVED_WORDS.txt	f5dae2827479a76a2144fd1b688387dbce9e23b25745ce375ca0e500bf01b44a	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/02_LEXICAL/05_KEYWORD_REFERENCE_A_TO_M.txt	a2e756898f3acdd1d32858e17e15bb084282e2dc9ad26f8dd7147d76b7ae6dd3	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/02_LEXICAL/06_KEYWORD_REFERENCE_N_TO_Z.txt	09e14fd71eafd429fb7720d5c784dde195075dcc64838d29d368e29282927495	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/02_LEXICAL/07_LITERALS_AND_ESCAPE_SEQUENCES.txt	d40094da6f452f187a9690fa83ba539ec4662f19142f3843a078767965e2c1cb	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/02_LEXICAL/08_LIST_OBJECT_AND_DATA_LEXICAL_FORM.txt	7769bc596fe1d14202ad2916c99d655a667cf36a06a7ed5419bb36ba808b1f14	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/02_LEXICAL/09_ADOPTED_SYMBOLS.txt	df2d5e7ef402dd51d119ad935e24a7edd09784ad9fe84aa4cf56f0bcea460acf	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/02_LEXICAL/10_EXCLUDED_SYMBOLS_AND_NOTATION.txt	deaa8c29f72436220418d5ef1de5975a010cd0f21a32759469634f45b06326a2	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/02_LEXICAL/11_AMBIGUOUS_WORDS_AND_REPLACEMENTS.txt	3654ba120a27842bd0768be26c75d0b2bd387dc801c3cf4634fe7b94e5b3f958	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/02_LEXICAL/12_COMMENT_DESCRIPTION_EXAMPLE_AND_DATA_BOUNDARIES.txt	80fbdcf711170081f57c99e57afe7dc0462c0af5f453f4c4cea7ff993f59de9d	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/03_TYPES_AND_VALUES/01_TYPE_SYSTEM_RULES.txt	7612f1c24c504a64a304d088fb1ed383e51f5cc5647071e01fd58d668ca18879	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/03_TYPES_AND_VALUES/02_BUILT_IN_TYPE_REFERENCE.txt	d13e64b868bd5d762754253487f4a074a293029e00a5c1e268694956f0a8e286	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/03_TYPES_AND_VALUES/03_COLLECTIONS_OBJECTS_ENUMS_AND_EQUALITY.txt	a6430e994ee75a1b933876e360075b3578bde4e62d4480cef6d106980ac628d9	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/03_TYPES_AND_VALUES/04_TYPED_CONSTRUCTORS_AND_REFERENCES.txt	897bb0dbe66c66461eaf3554c3b72d8aea0eb5fb3b03a38fe297fa77c696341f	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/03_TYPES_AND_VALUES/05_CUSTOM_TYPES_SCHEMAS_AND_DEFINITIONS.txt	05965c2bbd50a60e970cc445e16cb6bda82038d4cc073d009ded9581c9dff62d	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/03_TYPES_AND_VALUES/06_NUMERIC_ARITHMETIC_COMPARISON_AND_ROUNDING.txt	3c26a276f37745001c345aa00bb029fda5be1116bb1ae451c477ced710ce03a4	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
canonical/LCL_Core_0.1.0/03_TYPES_AND_VALUES/07_FORMATS_ENCODINGS_UNITS_BOUNDS_AND_PATTERNS.txt	f4dc17b7033d99e86357c43fa22942c50cd50acc0b5e9695d8aa6893befcec75	canonical	none	protected-hash-verified	-	byte identity against the 192-path inventory; content not reviewed
